article_id	start_position	end_position	entity_text	entity_type	source
2	1090	1094	7.56	med_exam	bert
2	1090	1094	7.56	med_exam	bert
2	1151	1155	450塊	money	bert
2	1151	1155	450塊	money	bert
2	1239	1241	35	med_exam	bert
2	1239	1241	35	med_exam	bert
2	1246	1248	35	med_exam	bert
2	1246	1248	35	med_exam	bert
2	1394	1398	450塊	money	bert
2	1394	1398	450塊	money	bert
3	6	8	昨天	time	bert
3	6	8	昨天	time	bert
3	221	223	昨天	time	bert
3	221	223	昨天	time	bert
3	225	227	早上	time	bert
3	225	227	早上	time	bert
3	263	267	今天早上	time	bert
3	263	267	今天早上	time	bert
3	538	540	前天	time	bert
3	538	540	前天	time	bert
3	643	645	昨天	time	bert
3	643	645	昨天	time	bert
3	673	675	今天	time	bert
3	673	675	今天	time	bert
3	678	681	吳醫師	name	bert
3	678	681	吳醫師	name	bert
3	867	870	禮拜二	time	bert
3	867	870	禮拜二	time	bert
3	871	874	禮拜三	time	bert
3	871	874	禮拜三	time	bert
4	6	8	嘉明	name	bert
4	6	8	嘉明	name	bert
4	24	26	今年	time	bert
4	24	26	今年	time	bert
4	45	47	今天	time	bert
4	45	47	今天	time	bert
4	148	153	36．9度	med_exam	bert
4	148	153	36．9度	med_exam	bert
4	157	162	36．9度	med_exam	bert
4	157	162	36．9度	med_exam	bert
4	163	168	36．9度	med_exam	bert
4	163	168	36．9度	med_exam	bert
4	173	179	114/66	med_exam	bert
4	173	179	114/66	med_exam	bert
4	187	192	8月13號	time	bert
4	187	192	8月13號	time	bert
4	215	218	622	med_exam	bert
4	215	218	622	med_exam	bert
4	288	290	15	med_exam	bert
4	288	290	15	med_exam	bert
4	299	301	30	med_exam	bert
4	299	301	30	med_exam	bert
4	303	305	12	med_exam	bert
4	303	305	12	med_exam	bert
4	319	321	15	med_exam	bert
4	319	321	15	med_exam	bert
4	326	328	31	med_exam	bert
4	326	328	31	med_exam	bert
4	365	368	三個禮	time	bert
4	365	368	三個禮	time	bert
4	369	372	三個月	time	bert
4	369	372	三個月	time	bert
4	436	438	半年	time	bert
4	436	438	半年	time	bert
4	495	498	31歲	time	bert
4	495	498	31歲	time	bert
5	53	55	四月	time	bert
5	53	55	四月	time	bert
5	106	108	20	med_exam	bert
5	106	108	20	med_exam	bert
5	114	116	20	med_exam	bert
5	114	116	20	med_exam	bert
5	151	155	9700	med_exam	bert
5	151	155	9700	med_exam	bert
5	162	166	9700	med_exam	bert
5	162	166	9700	med_exam	bert
5	171	175	9700	med_exam	bert
5	171	175	9700	med_exam	bert
5	184	186	榮總	location	bert
5	184	186	榮總	location	bert
5	188	193	10600	money	bert
5	188	193	10600	money	bert
5	197	202	10600	money	bert
5	197	202	10600	money	bert
5	206	211	10600	money	bert
5	206	211	10600	money	bert
5	217	222	10600	money	bert
5	217	222	10600	money	bert
5	232	236	9700	money	bert
5	232	236	9700	money	bert
5	697	704	今天9000幾	time	bert
5	697	704	今天9000幾	time	bert
5	726	732	10月25號	time	bert
5	726	732	10月25號	time	bert
5	1010	1013	兩個月	time	bert
5	1010	1013	兩個月	time	bert
5	1035	1038	兩個月	time	bert
5	1035	1038	兩個月	time	bert
5	1051	1057	10月25號	time	bert
5	1051	1057	10月25號	time	bert
5	1139	1143	10月底	time	bert
5	1139	1143	10月底	time	bert
5	1148	1152	11月初	time	bert
5	1148	1152	11月初	time	bert
5	1170	1173	兩個月	time	bert
5	1170	1173	兩個月	time	bert
5	1235	1238	劉醫師	name	bert
5	1235	1238	劉醫師	name	bert
5	1288	1291	兩個月	time	bert
5	1288	1291	兩個月	time	bert
5	1303	1306	兩個月	time	bert
5	1303	1306	兩個月	time	bert
5	1324	1327	一個月	time	bert
5	1324	1327	一個月	time	bert
5	1334	1337	一個月	time	bert
5	1334	1337	一個月	time	bert
5	1345	1348	兩個月	time	bert
5	1345	1348	兩個月	time	bert
5	1357	1360	一個月	time	bert
5	1357	1360	一個月	time	bert
5	1372	1375	兩個月	time	bert
5	1372	1375	兩個月	time	bert
5	1381	1386	今天14號	time	bert
5	1381	1386	今天14號	time	bert
5	1395	1400	今天14號	time	bert
5	1395	1400	今天14號	time	bert
5	1405	1408	一個月	time	bert
5	1405	1408	一個月	time	bert
5	1413	1419	10月14號	time	bert
5	1413	1419	10月14號	time	bert
5	1434	1437	25號	time	bert
5	1434	1437	25號	time	bert
5	1451	1457	10月25號	time	bert
5	1451	1457	10月25號	time	bert
5	1466	1472	10月25號	time	bert
5	1466	1472	10月25號	time	bert
5	1478	1484	10月25號	time	bert
5	1478	1484	10月25號	time	bert
5	1490	1493	下個月	time	bert
5	1490	1493	下個月	time	bert
5	1499	1504	9月24號	time	bert
5	1499	1504	9月24號	time	bert
5	1509	1515	10月25號	time	bert
5	1509	1515	10月25號	time	bert
5	1516	1518	10	time	bert
5	1516	1518	10	time	bert
5	1527	1530	兩個月	time	bert
5	1527	1530	兩個月	time	bert
5	1556	1559	兩個月	time	bert
5	1556	1559	兩個月	time	bert
5	1563	1566	兩個月	time	bert
5	1563	1566	兩個月	time	bert
5	1570	1573	兩個月	time	bert
5	1570	1573	兩個月	time	bert
5	1587	1591	七個禮拜	time	bert
5	1587	1591	七個禮拜	time	bert
5	1630	1633	25號	time	bert
5	1630	1633	25號	time	bert
5	2223	2227	9700	time	bert
5	2223	2227	9700	time	bert
5	2241	2245	9700	med_exam	bert
5	2241	2245	9700	med_exam	bert
5	2268	2270	20	med_exam	bert
5	2268	2270	20	med_exam	bert
5	2271	2273	20	med_exam	bert
5	2271	2273	20	med_exam	bert
5	2275	2277	20	med_exam	bert
5	2275	2277	20	med_exam	bert
6	106	112	二點一二公分	med_exam	bert
6	106	112	二點一二公分	med_exam	bert
6	155	161	七月三十一號	time	bert
6	155	161	七月三十一號	time	bert
6	164	170	七月三十一號	time	bert
6	164	170	七月三十一號	time	bert
6	194	196	九月	time	bert
6	194	196	九月	time	bert
6	238	243	四點一公分	med_exam	bert
6	238	243	四點一公分	med_exam	bert
6	317	320	四點多	med_exam	bert
6	317	320	四點多	med_exam	bert
6	406	410	三、四週	time	bert
6	406	410	三、四週	time	bert
6	415	419	三、四週	time	bert
6	415	419	三、四週	time	bert
6	521	524	前兩週	time	bert
6	521	524	前兩週	time	bert
6	786	788	九月	time	bert
6	786	788	九月	time	bert
6	803	807	一個禮拜	time	bert
6	803	807	一個禮拜	time	bert
6	810	813	兩個月	time	bert
6	810	813	兩個月	time	bert
6	1154	1156	今天	time	bert
6	1154	1156	今天	time	bert
6	1191	1194	鞏醫師	name	bert
6	1191	1194	鞏醫師	name	bert
6	1241	1245	四個禮拜	time	bert
6	1241	1245	四個禮拜	time	bert
6	1328	1332	一個禮拜	time	bert
6	1328	1332	一個禮拜	time	bert
6	1375	1379	兩個禮拜	time	bert
6	1375	1379	兩個禮拜	time	bert
6	1380	1383	兩個月	time	bert
6	1380	1383	兩個月	time	bert
6	1386	1389	兩個月	time	bert
6	1386	1389	兩個月	time	bert
6	1468	1471	兩個月	time	bert
6	1468	1471	兩個月	time	bert
6	1575	1578	連醫師	name	bert
6	1575	1578	連醫師	name	bert
6	1584	1587	連醫師	name	bert
6	1584	1587	連醫師	name	bert
6	1814	1818	四個禮拜	time	bert
6	1814	1818	四個禮拜	time	bert
6	1971	1973	今年	time	bert
6	1971	1973	今年	time	bert
6	2261	2264	三五八	med_exam	bert
6	2261	2264	三五八	med_exam	bert
7	76	82	兩、三點半夜	time	bert
7	76	82	兩、三點半夜	time	bert
7	103	105	傍晚	time	bert
7	103	105	傍晚	time	bert
7	124	126	小夜	name	bert
7	124	126	小夜	name	bert
7	373	375	30	money	bert
7	373	375	30	money	bert
7	707	711	好幾個月	time	bert
7	707	711	好幾個月	time	bert
7	717	722	一、兩個月	time	bert
7	717	722	一、兩個月	time	bert
7	726	727	一	time	bert
7	726	727	一	time	bert
7	728	731	兩個月	time	bert
7	728	731	兩個月	time	bert
7	749	751	一年	time	bert
7	749	751	一年	time	bert
7	812	814	8月	time	bert
7	812	814	8月	time	bert
7	945	948	禮拜二	time	bert
7	945	948	禮拜二	time	bert
7	964	966	一月	time	bert
7	964	966	一月	time	bert
7	973	977	明年三月	time	bert
7	973	977	明年三月	time	bert
7	982	986	明年三月	time	bert
7	982	986	明年三月	time	bert
7	989	993	明年三月	time	bert
7	989	993	明年三月	time	bert
7	1001	1005	明年三月	time	bert
7	1001	1005	明年三月	time	bert
7	1013	1016	禮拜二	time	bert
7	1013	1016	禮拜二	time	bert
7	1021	1024	禮拜二	time	bert
7	1021	1024	禮拜二	time	bert
7	1033	1035	三月	time	bert
7	1033	1035	三月	time	bert
7	1047	1052	上個禮拜三	time	bert
7	1047	1052	上個禮拜三	time	bert
7	1113	1117	3月2號	time	bert
7	1113	1117	3月2號	time	bert
7	1128	1132	800塊	money	bert
7	1128	1132	800塊	money	bert
7	1136	1140	800塊	money	bert
7	1136	1140	800塊	money	bert
8	3	5	偉哲	name	bert
8	3	5	偉哲	name	bert
8	39	44	九百一十三	time	bert
8	39	44	九百一十三	time	bert
8	60	62	五百	med_exam	bert
8	60	62	五百	med_exam	bert
8	124	127	四十一	med_exam	bert
8	124	127	四十一	med_exam	bert
8	129	131	十九	med_exam	bert
8	129	131	十九	med_exam	bert
8	216	218	台大	location	bert
8	216	218	台大	location	bert
8	504	507	五千五	med_exam	bert
8	504	507	五千五	med_exam	bert
8	525	528	五千五	money	bert
8	525	528	五千五	money	bert
8	543	547	一萬五千	med_exam	bert
8	543	547	一萬五千	med_exam	bert
8	553	557	一萬五千	money	bert
8	553	557	一萬五千	money	bert
8	621	624	零一六	time	bert
8	621	624	零一六	time	bert
8	633	636	一個月	time	bert
8	633	636	一個月	time	bert
8	641	645	第六個月	time	bert
8	641	645	第六個月	time	bert
8	664	667	零二六	time	bert
8	664	667	零二六	time	bert
8	672	675	兩個月	time	bert
8	672	675	兩個月	time	bert
8	882	885	三百塊	money	bert
8	882	885	三百塊	money	bert
8	943	947	四個禮拜	time	bert
8	943	947	四個禮拜	time	bert
8	1052	1055	十二月	time	bert
8	1052	1055	十二月	time	bert
8	1058	1063	二月十五號	time	bert
8	1058	1063	二月十五號	time	bert
8	1153	1158	56387	time	bert
8	1153	1158	56387	time	bert
9	3	6	林大華	name	bert
9	3	6	林大華	name	bert
9	7	17	E127388873	contact	bert
9	7	17	E127388873	ID	regular_expression
9	7	17	E127388873	contact	bert
9	7	17	E127388873	ID	regular_expression
9	74	77	林醫師	name	bert
9	74	77	林醫師	name	bert
9	861	863	媽媽	family	bert
9	861	863	媽媽	family	bert
9	1221	1223	4月	time	bert
9	1221	1223	4月	time	bert
9	1384	1386	四月	time	bert
9	1384	1386	四月	time	bert
9	1402	1404	半年	time	bert
9	1402	1404	半年	time	bert
9	1416	1418	今天	time	bert
9	1416	1418	今天	time	bert
9	1453	1459	14幾15幾	med_exam	bert
9	1453	1459	14幾15幾	med_exam	bert
9	1525	1528	140	med_exam	bert
9	1525	1528	140	med_exam	bert
9	1599	1602	120	med_exam	bert
9	1599	1602	120	med_exam	bert
9	2721	2724	三個月	time	bert
9	2721	2724	三個月	time	bert
9	2797	2799	今天	time	bert
9	2797	2799	今天	time	bert
9	2913	2917	13.7	med_exam	bert
9	2913	2917	13.7	med_exam	bert
10	8	11	李醫師	name	bert
10	8	11	李醫師	name	bert
10	43	47	上個禮拜	time	bert
10	43	47	上個禮拜	time	bert
10	129	132	這禮拜	time	bert
10	129	132	這禮拜	time	bert
10	463	466	幾千塊	money	bert
10	463	466	幾千塊	money	bert
10	694	698	100塊	money	bert
10	694	698	100塊	money	bert
10	892	894	昨天	time	bert
10	892	894	昨天	time	bert
10	1027	1029	一天	time	bert
10	1027	1029	一天	time	bert
10	1059	1061	一天	time	bert
10	1059	1061	一天	time	bert
10	1269	1272	禮拜六	time	bert
10	1269	1272	禮拜六	time	bert
10	1278	1281	禮拜一	time	bert
10	1278	1281	禮拜一	time	bert
10	1298	1301	禮拜四	time	bert
10	1298	1301	禮拜四	time	bert
10	1311	1314	禮拜四	time	bert
10	1311	1314	禮拜四	time	bert
10	1319	1322	禮拜六	time	bert
10	1319	1322	禮拜六	time	bert
10	1565	1572	DRLEEOP	contact	bert
10	1565	1572	DRLEEOP	contact	bert
11	4	8	這個禮拜	time	bert
11	4	8	這個禮拜	time	bert
11	165	171	Google	profession	bert
11	165	171	Google	profession	bert
11	872	876	17.1	med_exam	bert
11	872	876	17.1	med_exam	bert
11	885	888	上禮拜	time	bert
11	885	888	上禮拜	time	bert
11	919	922	一百多	med_exam	bert
11	919	922	一百多	med_exam	bert
11	932	935	121	med_exam	bert
11	932	935	121	med_exam	bert
11	940	942	29	med_exam	bert
11	940	942	29	med_exam	bert
11	944	948	上個禮拜	time	bert
11	944	948	上個禮拜	time	bert
11	951	953	17	med_exam	bert
11	951	953	17	med_exam	bert
11	963	965	17	med_exam	bert
11	963	965	17	med_exam	bert
11	1161	1164	許醫師	name	bert
11	1161	1164	許醫師	name	bert
11	1177	1181	上個禮拜	time	bert
11	1177	1181	上個禮拜	time	bert
11	1190	1194	上個禮拜	time	bert
11	1190	1194	上個禮拜	time	bert
11	1218	1221	120	med_exam	bert
11	1218	1221	120	med_exam	bert
11	1259	1263	九個小時	time	bert
11	1259	1263	九個小時	time	bert
11	1299	1301	學校	location	bert
11	1299	1301	學校	location	bert
11	1353	1356	120	med_exam	bert
11	1353	1356	120	med_exam	bert
11	1425	1427	爺爺	family	bert
11	1425	1427	爺爺	family	bert
11	1498	1502	上個禮拜	time	bert
11	1498	1502	上個禮拜	time	bert
11	1613	1615	學校	location	bert
11	1613	1615	學校	location	bert
11	1656	1661	三、四十歲	time	bert
11	1656	1661	三、四十歲	time	bert
11	1755	1759	2540	money	bert
11	1755	1759	2540	money	bert
11	2523	2525	今天	time	bert
11	2523	2525	今天	time	bert
11	2527	2531	這個禮拜	time	bert
11	2527	2531	這個禮拜	time	bert
11	2936	2940	兩三年前	time	bert
11	2936	2940	兩三年前	time	bert
11	3416	3418	半年	time	bert
11	3416	3418	半年	time	bert
11	3434	3438	2540	money	bert
11	3434	3438	2540	money	bert
11	3549	3552	201	med_exam	bert
11	3549	3552	201	med_exam	bert
11	3579	3584	2013年	time	bert
11	3579	3584	2013年	time	bert
11	4051	4053	早晚	time	bert
11	4051	4053	早晚	time	bert
11	4438	4440	四年	time	bert
11	4438	4440	四年	time	bert
11	4485	4489	2013	med_exam	bert
11	4485	4489	2013	med_exam	bert
11	4496	4501	2013年	time	bert
11	4496	4501	2013年	time	bert
11	4562	4567	許王玉醫師	name	bert
11	4562	4567	許王玉醫師	name	bert
11	4904	4906	學校	location	bert
11	4904	4906	學校	location	bert
11	4919	4923	台南國小	location	bert
11	4919	4923	台南國小	location	bert
11	4924	4926	老師	profession	bert
11	4924	4926	老師	profession	bert
11	5040	5043	下禮拜	time	bert
11	5040	5043	下禮拜	time	bert
11	5048	5051	下禮拜	time	bert
11	5048	5051	下禮拜	time	bert
11	5062	5064	禮拜	time	bert
11	5062	5064	禮拜	time	bert
11	5067	5070	下禮拜	time	bert
11	5067	5070	下禮拜	time	bert
11	5091	5094	禮拜五	time	bert
11	5091	5094	禮拜五	time	bert
11	5095	5097	早上	time	bert
11	5095	5097	早上	time	bert
11	5104	5107	禮拜五	time	bert
11	5104	5107	禮拜五	time	bert
11	5108	5110	早上	time	bert
11	5108	5110	早上	time	bert
11	5124	5127	許醫師	name	bert
11	5124	5127	許醫師	name	bert
11	5180	5186	11月30號	time	bert
11	5180	5186	11月30號	time	bert
11	5191	5196	11/29	med_exam	bert
11	5191	5196	11/29	med_exam	bert
11	5210	5215	11/29	med_exam	bert
11	5210	5215	11/29	med_exam	bert
11	5618	5621	八公斤	med_exam	bert
11	5618	5621	八公斤	med_exam	bert
11	5697	5699	75	med_exam	bert
11	5697	5699	75	med_exam	bert
11	5704	5706	63	med_exam	bert
11	5704	5706	63	med_exam	bert
11	5707	5709	62	med_exam	bert
11	5707	5709	62	med_exam	bert
11	5727	5730	十公斤	med_exam	bert
11	5727	5730	十公斤	med_exam	bert
11	5774	5776	63	med_exam	bert
11	5774	5776	63	med_exam	bert
11	5787	5794	75到63公斤	med_exam	bert
11	5787	5794	75到63公斤	med_exam	bert
11	5809	5814	8月23日	time	bert
11	5809	5814	8月23日	time	bert
11	5824	5827	一個月	time	bert
11	5824	5827	一個月	time	bert
11	5859	5864	上個禮拜五	time	bert
11	5859	5864	上個禮拜五	time	bert
11	6171	6174	徐醫師	name	bert
11	6171	6174	徐醫師	name	bert
11	6215	6217	今天	time	bert
11	6215	6217	今天	time	bert
12	169	171	今天	time	bert
12	169	171	今天	time	bert
12	276	280	下個禮拜	time	bert
12	276	280	下個禮拜	time	bert
13	13	15	舒雅	name	bert
13	13	15	舒雅	name	bert
13	160	162	前年	time	bert
13	160	162	前年	time	bert
13	178	180	前年	time	bert
13	178	180	前年	time	bert
13	188	190	今年	time	bert
13	188	190	今年	time	bert
13	192	195	九月份	time	bert
13	192	195	九月份	time	bert
13	217	219	今年	time	bert
13	217	219	今年	time	bert
13	366	369	六零九	time	bert
13	366	369	六零九	time	bert
13	494	496	十四	time	bert
13	494	496	十四	time	bert
13	499	501	曉萍	name	bert
13	499	501	曉萍	name	bert
13	504	506	今年	time	bert
13	504	506	今年	time	bert
13	517	519	一年	time	bert
13	517	519	一年	time	bert
13	958	960	一七	med_exam	bert
13	958	960	一七	med_exam	bert
13	965	968	一七五	med_exam	bert
13	965	968	一七五	med_exam	bert
13	973	976	七十三	med_exam	bert
13	973	976	七十三	med_exam	bert
13	980	983	一七五	med_exam	bert
13	980	983	一七五	med_exam	bert
13	984	987	七十三	time	bert
13	984	987	七十三	time	bert
13	1025	1028	七十八	med_exam	bert
13	1025	1028	七十八	med_exam	bert
13	1106	1109	一一五	med_exam	bert
13	1106	1109	一一五	med_exam	bert
13	1110	1112	十四	time	bert
13	1110	1112	十四	time	bert
13	1153	1156	七十五	time	bert
13	1153	1156	七十五	time	bert
13	1169	1172	七十五	time	bert
13	1169	1172	七十五	time	bert
13	1273	1283	E137354975	ID	regular_expression
13	1273	1283	E137354975	ID	regular_expression
13	1274	1283	137354975	contact	bert
13	1274	1283	137354975	contact	bert
14	269	271	去年	time	bert
14	269	271	去年	time	bert
14	529	532	349	med_exam	bert
14	529	532	349	med_exam	bert
14	693	695	明年	time	bert
14	693	695	明年	time	bert
14	703	706	500	med_exam	bert
14	703	706	500	med_exam	bert
14	741	743	半年	time	bert
14	741	743	半年	time	bert
14	900	903	三百塊	money	bert
14	900	903	三百塊	money	bert
14	930	932	今天	time	bert
14	930	932	今天	time	bert
14	1011	1015	台大醫院	location	bert
14	1011	1015	台大醫院	location	bert
14	1258	1263	78362	time	bert
14	1258	1263	78362	time	bert
15	4	8	兩個禮拜	time	bert
15	4	8	兩個禮拜	time	bert
15	58	61	李醫師	name	bert
15	58	61	李醫師	name	bert
15	67	70	李醫師	name	bert
15	67	70	李醫師	name	bert
15	81	84	李醫師	name	bert
15	81	84	李醫師	name	bert
15	194	197	11月	time	bert
15	194	197	11月	time	bert
15	221	225	下個禮拜	time	bert
15	221	225	下個禮拜	time	bert
15	302	306	兩個禮拜	time	bert
15	302	306	兩個禮拜	time	bert
15	310	314	兩個禮拜	time	bert
15	310	314	兩個禮拜	time	bert
15	315	319	兩個禮拜	time	bert
15	315	319	兩個禮拜	time	bert
15	617	619	今天	time	bert
15	617	619	今天	time	bert
15	620	626	11月20號	time	bert
15	620	626	11月20號	time	bert
15	648	650	47	med_exam	bert
15	648	650	47	med_exam	bert
15	651	653	42	med_exam	bert
15	651	653	42	med_exam	bert
15	666	669	0.2	med_exam	bert
15	666	669	0.2	med_exam	bert
15	708	712	兩個禮拜	time	bert
15	708	712	兩個禮拜	time	bert
16	141	145	62公斤	med_exam	bert
16	141	145	62公斤	med_exam	bert
16	149	151	62	med_exam	bert
16	149	151	62	med_exam	bert
16	163	168	173公分	med_exam	bert
16	163	168	173公分	med_exam	bert
16	172	177	173公分	med_exam	bert
16	172	177	173公分	med_exam	bert
16	266	269	263	med_exam	bert
16	266	269	263	med_exam	bert
16	290	292	20	med_exam	bert
16	290	292	20	med_exam	bert
16	405	409	200多	med_exam	bert
16	405	409	200多	med_exam	bert
16	588	590	年底	time	bert
16	588	590	年底	time	bert
16	594	596	今年	time	bert
16	594	596	今年	time	bert
16	618	620	元月	time	bert
16	618	620	元月	time	bert
16	623	627	2月2號	time	bert
16	623	627	2月2號	time	bert
16	649	652	三個月	time	bert
16	649	652	三個月	time	bert
16	703	705	1年	time	bert
16	703	705	1年	time	bert
16	750	753	三個月	time	bert
16	750	753	三個月	time	bert
16	785	788	3個月	time	bert
16	785	788	3個月	time	bert
16	794	799	1500元	money	bert
16	794	799	1500元	money	bert
16	806	809	84顆	time	bert
16	806	809	84顆	time	bert
16	832	837	2月16號	time	bert
16	832	837	2月16號	time	bert
16	1090	1092	志明	name	bert
16	1090	1092	志明	name	bert
16	1100	1103	294	med_exam	bert
16	1100	1103	294	med_exam	bert
17	328	332	四個禮拜	time	bert
17	328	332	四個禮拜	time	bert
17	392	396	0.83	med_exam	bert
17	392	396	0.83	med_exam	bert
17	408	410	87	med_exam	bert
17	408	410	87	med_exam	bert
17	600	603	6.7	med_exam	bert
17	600	603	6.7	med_exam	bert
17	608	611	6.7	med_exam	bert
17	608	611	6.7	med_exam	bert
17	619	622	顏醫師	name	bert
17	619	622	顏醫師	name	bert
17	625	628	三個月	time	bert
17	625	628	三個月	time	bert
17	656	659	顏醫師	name	bert
17	656	659	顏醫師	name	bert
17	710	714	9/15	time	bert
17	710	714	9/15	time	bert
17	716	720	四個禮拜	time	bert
17	716	720	四個禮拜	time	bert
18	487	491	五月月份	time	bert
18	487	491	五月月份	time	bert
18	501	504	四個月	time	bert
18	501	504	四個月	time	bert
18	591	594	五月份	time	bert
18	591	594	五月份	time	bert
18	608	611	九月份	time	bert
18	608	611	九月份	time	bert
18	615	618	四個月	time	bert
18	615	618	四個月	time	bert
18	632	635	兩個月	time	bert
18	632	635	兩個月	time	bert
18	674	676	今天	time	bert
18	674	676	今天	time	bert
18	734	736	昨天	time	bert
18	734	736	昨天	time	bert
18	807	809	今天	time	bert
18	807	809	今天	time	bert
18	916	918	下午	time	bert
18	916	918	下午	time	bert
18	924	926	下午	time	bert
18	924	926	下午	time	bert
18	928	931	禮拜三	time	bert
18	928	931	禮拜三	time	bert
18	940	943	禮拜三	time	bert
18	940	943	禮拜三	time	bert
18	944	946	下午	time	bert
18	944	946	下午	time	bert
18	963	965	下午	time	bert
18	963	965	下午	time	bert
18	1011	1014	六十八	med_exam	bert
18	1011	1014	六十八	med_exam	bert
18	1020	1023	六十八	med_exam	bert
18	1020	1023	六十八	med_exam	bert
18	1142	1147	這個禮拜三	time	bert
18	1142	1147	這個禮拜三	time	bert
18	1149	1154	下個禮拜三	time	bert
18	1149	1154	下個禮拜三	time	bert
18	1166	1168	下午	time	bert
18	1166	1168	下午	time	bert
18	1181	1183	下午	time	bert
18	1181	1183	下午	time	bert
18	1232	1234	下午	time	bert
18	1232	1234	下午	time	bert
18	1251	1255	下禮拜三	time	bert
18	1251	1255	下禮拜三	time	bert
18	1295	1297	今天	time	bert
18	1295	1297	今天	time	bert
18	1443	1445	秀女	name	bert
18	1443	1445	秀女	name	bert
18	1521	1523	三天	time	bert
18	1521	1523	三天	time	bert
18	1531	1534	禮拜三	time	bert
18	1531	1534	禮拜三	time	bert
18	1827	1829	秀女	name	bert
18	1827	1829	秀女	name	bert
18	1836	1839	625	money	bert
18	1836	1839	625	money	bert
19	21	24	禮拜五	time	bert
19	21	24	禮拜五	time	bert
19	32	35	禮拜六	time	bert
19	32	35	禮拜六	time	bert
19	56	58	三天	time	bert
19	56	58	三天	time	bert
19	265	268	禮拜幾	time	bert
19	265	268	禮拜幾	time	bert
19	286	289	前陣子	time	bert
19	286	289	前陣子	time	bert
19	505	508	禮拜五	time	bert
19	505	508	禮拜五	time	bert
19	516	519	禮拜六	time	bert
19	516	519	禮拜六	time	bert
19	520	522	凌晨	time	bert
19	520	522	凌晨	time	bert
19	540	542	今天	time	bert
19	540	542	今天	time	bert
19	795	798	禮拜一	time	bert
19	795	798	禮拜一	time	bert
19	829	832	禮拜三	time	bert
19	829	832	禮拜三	time	bert
19	927	929	今天	time	bert
19	927	929	今天	time	bert
19	996	999	禮拜天	time	bert
19	996	999	禮拜天	time	bert
19	1000	1002	早上	time	bert
19	1000	1002	早上	time	bert
19	1412	1416	這禮拜二	time	bert
19	1412	1416	這禮拜二	time	bert
19	1433	1436	禮拜二	time	bert
19	1433	1436	禮拜二	time	bert
19	1446	1450	下禮拜一	time	bert
19	1446	1450	下禮拜一	time	bert
19	1464	1468	下禮拜一	time	bert
19	1464	1468	下禮拜一	time	bert
19	1475	1479	下禮拜一	time	bert
19	1475	1479	下禮拜一	time	bert
19	1487	1491	下禮拜一	time	bert
19	1487	1491	下禮拜一	time	bert
19	1499	1503	一個禮拜	time	bert
19	1499	1503	一個禮拜	time	bert
19	1589	1593	三十二塊	money	bert
19	1589	1593	三十二塊	money	bert
19	1700	1703	禮拜天	time	bert
19	1700	1703	禮拜天	time	bert
20	42	44	一天	time	bert
20	42	44	一天	time	bert
20	121	124	鄭醫師	name	bert
